Tabitha8	26154647	against	Have	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
runningforthebusinheels	30196061	for	Well,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Gooseberrybushes	26345091	against	Lol	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Goldmandra	41165796	for	So	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
seeker	26478939	uncertain	Sorry,	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
rosi7	26280059	against	And	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
bumbleymummy	26464305	against	Compulsory	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Beachcomber	41316216	against	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	41308234	against	Gosh	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Crumbledwalnuts	41176393	against	Why	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26520260	for	EASLES,	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
ravenAK	41260186	for	You	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
arkestra	41263297	for	Bumbly:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
nickelbabe	41276044	uncertain	but	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
CatherinaJTV	41326926	uncertain	of	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bumbleymummy	41203128	against	We	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Crumbledwalnuts	41180129	uncertain	It's	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26520725	for	GB	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
AuntieStella	38458657	for	I'm	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Organic100	40935157	against	Do	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
LaVolcan	41225353	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
chocolatemartini	41190826	against	Crumbled-	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
silverfrog	26395692	against	or	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
PeppyNephrine	30215434	for	Doesn't	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Gooseberrybushes	26455734	against	that's	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
aufaniae	41173044	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
bruffin	41243820	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
LaVolcan	41208180	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Tabitha8	26524440	against	Absolutely,	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
FreckledLeopard	40939479	for	Go	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Gooseberrybushes	26433394	against	If	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Gooseberrybushes	26463113	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
bruffin	26479058	for	You	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
CatherinaJTV	41219253	for	I	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
rosi7	26330908	against	imadgeine,	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
CatherinaJTV	30204843	for	Bumbley	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
rosi7	26316097	against	..	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
noblegiraffe	38490365	for	Beachcomber,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
overmydeadbody	29780059	for	Imo	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Pagwatch	26535010	for	Larry	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
seeker	38464684	for	Why	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
CatherinaJTV	26133819	for	Emsyboo,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
bumbleymummy	26464410	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
CoteDAzur	41245761	against	Before	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
lottieandmia	41258713	against	That	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
nickelbabe	41248451	for	Crumbledwalnuts	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Stevie77	40934982	for	When	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Crumbledwalnuts	41345058	against	What	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
CoteDAzur	41244037	against	Crumbled	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Nickoka	30122526	for	My	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
exoticfruits	41138684	for	They	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Carole803	40939429	for	Organic,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Gooseberrybushes	26455367	against	In	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Bunbaker	41253636	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
LaVolcan	41220947	against	and	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Gooseberrybushes	26455813	against	well	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
maxybrown	26300440	against	Oh	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
arkestra	41343917	uncertain	Both	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
silverfrog	26433571	against	seeker,	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
arkestra	41321910	uncertain	CatherinaJTV:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
CatherinaJTV	41319696	for	akestra	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
VaxQs	38460043	against	Yep	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41293540	uncertain	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
nickelbabe	41250364	for	Pag	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Beachcomber	41319357	against	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
ElaineBenes	35449298	for	So	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
nocake	38470975	for	Alan	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
seeker	26468358	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
lunar1	40939517	for	Yes	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
PIMSoclock	26520348	for	The	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
bumbleymummy	41190443	against	Special,	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Crumbledwalnuts	41294404	against	The	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Beachcomber	41305050	against	CatherinaJTV	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
saintlyjimjams	41254531	against	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bumbleymummy	30205829	against	Do	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
arkestra	41320268	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	38470837	against	Gosh	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
arkestra	41316837	uncertain	Hi	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
LaVolcan	41174423	against	Boosiehs	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
CatherinaJTV	41200738	for	how	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Beachcomber	38508729	against	Seeker	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
PIMSoclock	26540382	uncertain	PW	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
Crumbledwalnuts	41274621	uncertain	Yes,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Crumbledwalnuts	41216181	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
CatherinaJTV	41252326	for	actually,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
noblegiraffe	38528572	for	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
marvinthemartian	30205311	against	I	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
exoticfruits	41170386	for	I	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
LaVolcan	41166289	for	Well,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
arkestra	41350424	uncertain	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
runningforthebusinheels	30202570	for	Bumbley,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Beachcomber	38508866	against	From	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
rosi7	26533017	uncertain	_CITATION_PREVIOUS_POST_	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Crumbledwalnuts	39981460	against	They're	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
VaxQs	38459761	against	Ok,	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Gooseberrybushes	26520418	uncertain	I	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Crumbledwalnuts	41321530	against	You	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Beachcomber	41293278	against	Hah!	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
LaVolcan	41250897	against	Smallpox	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
vestandknickers	40939261	for	Oh	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Gooseberrybushes	26410548	against	<sigh>	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
123mon	41132542	against	ORGANIC100	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
imadgeine	26454280	for	No	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
noblegiraffe	38499708	for	So	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Beachcomber	38483502	against	MrsHoarder,	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
CoteDAzur	26536207	uncertain	larry	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
arkestra	41338118	uncertain	Beachcomber	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
arkestra	41308495	for	For	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Goldmandra	41170416	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Lonecatwithkitten	38474064	for	Titre	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
bumbleymummy	41170679	against	Exotic,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Beachcomber	38507739	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Kewcumber	29801432	for	point	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Crumbledwalnuts	41246753	against	The	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Beachcomber	38509082	for	Let's	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
hottotrotsky	69395127	against	It's	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
AuntieStella	38484819	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41237173	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Crumbledwalnuts	41245802	uncertain	Bruffin:	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Bunbaker	41234942	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
noblegiraffe	38522051	for	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Trazzletoes	41223864	for	Cote	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
LaVolcan	41204178	for	Presumably	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Beachcomber	38502668	against	The	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
MrsHoarder	38528786	for	Beachcomber	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	30204220	against	Running,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
saintlyjimjams	41258454	against	IceBeing	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
GnomeDePlume	30207119	for	While	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
JakeBullet	41249424	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
noblegiraffe	38502375	for	So	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
CatherinaJTV	41220779	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
bumbleymummy	41161636	against	Are	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
imadgeine	26343865	for	Excellent	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Tabitha8	26176651	uncertain	Now,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
nickelbabe	41250907	uncertain	smallpox	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
bumbleymummy	30206442	against	Not	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
arkestra	41318632	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
LaVolcan	41270081	uncertain	Jo	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
bruffin	26464473	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Gooseberrybushes	26393647	uncertain	Would	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
MrsHoarder	38483240	uncertain	And	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41317617	against	Actually	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
bumbleymummy	41181898	against	Gold,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
illuminasam	26372209	against	I've	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Goldmandra	41212952	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
PoppyAmex	41275482	against	Crumbled	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Beachcomber	38502322	against	Forgot	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	41172396	against	Good	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
LaVolcan	41317453	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bumbleymummy	41186010	uncertain	Attending	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
MoreSnowPlease	38475828	against	seeker	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
arkestra	41344050	uncertain	That	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
CatherinaJTV	26412880	uncertain	psst	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
bumbleymummy	26479133	against	Bruffin	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
PIMSoclock	26544707	for	Rosi,	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
Frontdoorstep	41212271	against	Bunbaker,	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Gooseberrybushes	26516548	uncertain	Larry	mumsnet/Debate on Vaccines 8| Mumsnet Discussion.html
rosi7	26337286	against	Catherine,	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Crumbledwalnuts	41243978	against	You'll	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Crumbledwalnuts	41295472	for	You	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Beachcomber	38507866	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Frontdoorstep	41223885	against	I	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
rosi7	26296660	against	For	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
marvinthemartian	30228940	against	Catherina	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Boosiehs	41176452	uncertain	As	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Crumbledwalnuts	41298470	against	Wow	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
arkestra	41321192	uncertain	LaVolcan:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
PIMSoclock	26522363	for	No	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CoteDAzur	41245952	uncertain	bruffin	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Crumbledwalnuts	39982447	uncertain	_CITATION_PREVIOUS_POST_	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
Gooseberrybushes	26473437	against	Are	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
cerealandtoast	41164790	for	there	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
runningforthebusinheels	30204652	for	You're	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CoteDAzur	41251024	against	Catherina	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
LaVolcan	41228174	against	mumps	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
illuminasam	26299587	for	Just	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Goldmandra	41157894	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
CatherinaJTV	26388976	for	the	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
LaVolcan	41251184	uncertain	arkestra:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Crumbledwalnuts	41250805	against	Somebody	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Beachcomber	38488483	against	DisorganisednotDysfunctional	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	41171250	uncertain	Exactly	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26540571	for	Tabs	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
bumbleymummy	26461311	against	imadgeine,	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
ArgyMargy	41258745	against	So,	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
worldgonecrazy	29780394	against	The	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
bakingaddict	30199611	for	Not	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Boosiehs	41176212	for	There	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Crumbledwalnuts	41175964	against	Vaccination	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
silverfrog	26300158	against	completely	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41260510	against	Perhaps	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
ragged	29800104	for	What	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Tabitha8	26196688	for	I	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
arkestra	41293678	for	Crumbled:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
twistyfeet	40960344	against	DrHappy,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
CrapolaDeVille	26390715	for	What	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Tabitha8	26540930	against	vactruth.com/2011/05/26/aluminum-in-vaccines-where-are-the-safety-studies/	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
bruffin	26462351	for	But	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
imadgeine	26474184	for	Because	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
rosi7	26466914	against	Spreading	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
JakeBullet	41272786	against	No	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
marvinthemartian	30206942	against	which	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
